constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Red Bull,Daniil Kvyat,2015,15-11-2015,6,11,7,26-04-1994,Rus,Aus,Brazilian Grand Prix,Bra,7873,0,0,0,1,0.9175257731958762,0.825,1,1
Renault,Romain Grosjean,2015,15-11-2015,14,11,15,17-04-1986,Fre,Bri,Brazilian Grand Prix,Bra,10804,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
AlphaTauri,Max Verstappen,2015,15-11-2015,9,11,10,30-09-1997,Dut,Ita,Brazilian Grand Prix,Bra,6620,0,0,0,1,0.9142857142857143,0.4547738693467337,1,1
Renault,Pastor Maldonado,2015,15-11-2015,15,11,16,09-03-1985,Ven,Bri,Brazilian Grand Prix,Bra,11208,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Red Bull,Daniel Ricciardo,2015,15-11-2015,19,11,9,01-07-1989,Aus,Aus,Brazilian Grand Prix,Bra,9633,0,0,0,1,0.9421965317919075,0.825,1,1
Racing Point,Sergio Pérez,2015,15-11-2015,11,11,13,26-01-1990,Mex,Ind,Brazilian Grand Prix,Bra,9424,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Alfa Romeo,Felipe Nasr,2015,15-11-2015,13,11,11,21-08-1992,Bra,Swi,Brazilian Grand Prix,Bra,8486,1,0,0,1,0.925,0.42713567839195976,0,1
McLaren,Jenson Button,2015,15-11-2015,16,11,17,19-01-1980,Bri,Bri,Brazilian Grand Prix,Bra,13084,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
McLaren,Fernando Alonso,2015,15-11-2015,20,11,20,29-07-1981,Spa,Bri,Brazilian Grand Prix,Bra,12527,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Alfa Romeo,Marcus Ericsson,2015,15-11-2015,12,12,14,02-09-1990,Swe,Swi,Brazilian Grand Prix,Bra,9205,0,0,0,1,0.875,0.42713567839195976,0,1
AlphaTauri,Carlos Sainz,2015,15-11-2015,10,31,12,01-09-1994,Spa,Ita,Brazilian Grand Prix,Bra,7745,0,0,1,0,0.9038461538461539,0.4547738693467337,1,1
Williams,Felipe Massa,2015,15-11-2015,8,96,8,25-04-1981,Bra,Bri,Brazilian Grand Prix,Bra,12622,1,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Mercedes,Nico Rosberg,2015,29-11-2015,1,1,1,27-06-1985,Ger,Ger,Abu Dhabi Grand Prix,UAE,11112,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2015,29-11-2015,2,1,2,07-01-1985,Bri,Ger,Abu Dhabi Grand Prix,UAE,11283,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Kimi Räikkönen,2015,29-11-2015,3,1,3,17-10-1979,Fin,Ita,Abu Dhabi Grand Prix,UAE,13192,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Ferrari,Sebastian Vettel,2015,29-11-2015,15,1,16,03-07-1987,Ger,Ita,Abu Dhabi Grand Prix,UAE,10376,0,0,0,0,0.955,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2015,29-11-2015,4,1,4,26-01-1990,Mex,Ind,Abu Dhabi Grand Prix,UAE,9438,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Red Bull,Daniel Ricciardo,2015,29-11-2015,5,1,5,01-07-1989,Aus,Aus,Abu Dhabi Grand Prix,UAE,9647,0,0,0,0,0.9421965317919075,0.825,1,1
Racing Point,Nico Hülkenberg,2015,29-11-2015,7,1,7,19-08-1987,Ger,Ind,Abu Dhabi Grand Prix,UAE,10329,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
Williams,Felipe Massa,2015,29-11-2015,8,1,8,25-04-1981,Bra,Bri,Abu Dhabi Grand Prix,UAE,12636,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Renault,Romain Grosjean,2015,29-11-2015,18,1,15,17-04-1986,Fre,Bri,Abu Dhabi Grand Prix,UAE,10818,0,0,0,0,0.8518518518518519,0.5301507537688442,1,1
Red Bull,Daniil Kvyat,2015,29-11-2015,9,1,9,26-04-1994,Rus,Aus,Abu Dhabi Grand Prix,UAE,7887,0,0,0,0,0.9175257731958762,0.825,1,1
AlphaTauri,Carlos Sainz,2015,29-11-2015,10,1,10,01-09-1994,Spa,Ita,Abu Dhabi Grand Prix,UAE,7759,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
McLaren,Jenson Button,2015,29-11-2015,12,11,12,19-01-1980,Bri,Bri,Abu Dhabi Grand Prix,UAE,13098,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Williams,Valtteri Bottas,2015,29-11-2015,6,11,6,28-08-1989,Fin,Bri,Abu Dhabi Grand Prix,UAE,9589,0,0,0,1,0.965034965034965,0.4962593516209476,1,1
Alfa Romeo,Marcus Ericsson,2015,29-11-2015,17,11,18,02-09-1990,Swe,Swi,Abu Dhabi Grand Prix,UAE,9219,0,0,0,1,0.875,0.42713567839195976,0,1
Alfa Romeo,Felipe Nasr,2015,29-11-2015,14,11,14,21-08-1992,Bra,Swi,Abu Dhabi Grand Prix,UAE,8500,0,0,0,1,0.925,0.42713567839195976,0,1
AlphaTauri,Max Verstappen,2015,29-11-2015,11,11,11,30-09-1997,Dut,Ita,Abu Dhabi Grand Prix,UAE,6634,0,0,0,1,0.9142857142857143,0.4547738693467337,1,1
McLaren,Fernando Alonso,2015,29-11-2015,16,12,17,29-07-1981,Spa,Bri,Abu Dhabi Grand Prix,UAE,12541,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Manor Marussia,Will Stevens,2015,29-11-2015,19,12,19,28-06-1991,Bri,Bri,Abu Dhabi Grand Prix,UAE,8920,0,0,0,1,1,0.12121212121212122,0,0
Manor Marussia,Roberto Merhi,2015,29-11-2015,20,13,20,22-03-1991,Spa,Bri,Abu Dhabi Grand Prix,UAE,9018,0,0,0,1,0.9090909090909091,0.12121212121212122,0,0
Renault,Pastor Maldonado,2015,29-11-2015,13,4,13,09-03-1985,Ven,Bri,Abu Dhabi Grand Prix,UAE,11222,0,0,1,0,0.8229166666666666,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2016,20-03-2016,2,1,2,27-06-1985,Ger,Ger,Australian Grand Prix,Aus,11224,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2016,20-03-2016,1,1,1,07-01-1985,Bri,Ger,Australian Grand Prix,Aus,11395,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Sebastian Vettel,2016,20-03-2016,3,1,3,03-07-1987,Ger,Ita,Australian Grand Prix,Aus,10488,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniel Ricciardo,2016,20-03-2016,8,1,8,01-07-1989,Aus,Aus,Australian Grand Prix,Aus,9759,1,1,0,0,0.9421965317919075,0.825,1,1
Williams,Felipe Massa,2016,20-03-2016,6,1,6,25-04-1981,Bra,Bri,Australian Grand Prix,Aus,12748,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Haas F1 Team,Romain Grosjean,2016,20-03-2016,19,1,19,17-04-1986,Fre,Ame,Australian Grand Prix,Aus,10930,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
Racing Point,Nico Hülkenberg,2016,20-03-2016,10,1,10,19-08-1987,Ger,Ind,Australian Grand Prix,Aus,10441,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
Williams,Valtteri Bottas,2016,20-03-2016,16,1,11,28-08-1989,Fin,Bri,Australian Grand Prix,Aus,9701,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
AlphaTauri,Carlos Sainz,2016,20-03-2016,7,1,7,01-09-1994,Spa,Ita,Australian Grand Prix,Aus,7871,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
AlphaTauri,Max Verstappen,2016,20-03-2016,5,1,5,30-09-1997,Dut,Ita,Australian Grand Prix,Aus,6746,0,0,0,0,0.9142857142857143,0.4547738693467337,1,1
Renault,Jolyon Palmer,2016,20-03-2016,13,1,14,20-01-1991,Bri,Fre,Australian Grand Prix,Aus,9191,0,0,0,0,0.8571428571428572,0.5301507537688442,0,1
Renault,Kevin Magnussen,2016,20-03-2016,14,1,15,05-10-1992,Dan,Fre,Australian Grand Prix,Aus,8567,0,0,0,0,0.9523809523809523,0.5301507537688442,1,1
Racing Point,Sergio Pérez,2016,20-03-2016,9,1,9,26-01-1990,Mex,Ind,Australian Grand Prix,Aus,9550,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
McLaren,Jenson Button,2016,20-03-2016,12,11,13,19-01-1980,Bri,Bri,Australian Grand Prix,Aus,13210,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Alfa Romeo,Felipe Nasr,2016,20-03-2016,17,11,17,21-08-1992,Bra,Swi,Australian Grand Prix,Aus,8612,0,0,0,1,0.925,0.42713567839195976,0,1
Manor Marussia,Pascal Wehrlein,2016,20-03-2016,21,11,22,18-10-1994,Ger,Bri,Australian Grand Prix,Aus,7824,0,0,0,1,0.8461538461538461,0.12121212121212122,0,0
Alfa Romeo,Marcus Ericsson,2016,20-03-2016,15,5,16,02-09-1990,Swe,Swi,Australian Grand Prix,Aus,9331,0,0,0,1,0.875,0.42713567839195976,0,1
Ferrari,Kimi Räikkönen,2016,20-03-2016,4,5,4,17-10-1979,Fin,Ita,Australian Grand Prix,Aus,13304,0,0,0,1,0.9440993788819876,0.8980099502487562,1,1
Manor Marussia,Rio Haryanto,2016,20-03-2016,22,26,21,22-01-1993,Ind,Bri,Australian Grand Prix,Aus,8458,0,0,0,1,0.8333333333333334,0.12121212121212122,0,0
Haas F1 Team,Esteban Gutiérrez,2016,20-03-2016,20,4,20,05-08-1991,Mex,Ame,Australian Grand Prix,Aus,8994,0,0,1,0,0.847457627118644,0.34302325581395354,0,1
McLaren,Fernando Alonso,2016,20-03-2016,11,4,12,29-07-1981,Spa,Bri,Australian Grand Prix,Aus,12653,0,0,1,0,0.9248554913294798,0.5914786967418546,0,1
Red Bull,Daniil Kvyat,2016,20-03-2016,18,31,18,26-04-1994,Rus,Aus,Australian Grand Prix,Aus,7999,0,1,1,0,0.9175257731958762,0.825,1,1
Mercedes,Nico Rosberg,2016,03-04-2016,2,1,2,27-06-1985,Ger,Ger,Bahrain Grand Prix,Bah,11238,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Ferrari,Kimi Räikkönen,2016,03-04-2016,4,1,4,17-10-1979,Fin,Ita,Bahrain Grand Prix,Bah,13318,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Mercedes,Lewis Hamilton,2016,03-04-2016,1,1,1,07-01-1985,Bri,Ger,Bahrain Grand Prix,Bah,11409,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Daniel Ricciardo,2016,03-04-2016,5,1,5,01-07-1989,Aus,Aus,Bahrain Grand Prix,Bah,9773,0,0,0,0,0.9421965317919075,0.825,1,1
Haas F1 Team,Romain Grosjean,2016,03-04-2016,9,1,9,17-04-1986,Fre,Ame,Bahrain Grand Prix,Bah,10944,0,0,0,0,0.8518518518518519,0.34302325581395354,1,1
AlphaTauri,Max Verstappen,2016,03-04-2016,10,1,10,30-09-1997,Dut,Ita,Bahrain Grand Prix,Bah,6760,0,0,0,0,0.9142857142857143,0.4547738693467337,1,1
Red Bull,Daniil Kvyat,2016,03-04-2016,15,11,15,26-04-1994,Rus,Aus,Bahrain Grand Prix,Bah,8013,0,0,0,1,0.9175257731958762,0.825,1,1
Williams,Felipe Massa,2016,03-04-2016,7,11,7,25-04-1981,Bra,Bri,Bahrain Grand Prix,Bah,12762,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Williams,Valtteri Bottas,2016,03-04-2016,6,11,6,28-08-1989,Fin,Bri,Bahrain Grand Prix,Bah,9715,0,0,0,1,0.965034965034965,0.4962593516209476,1,1
McLaren,Stoffel Vandoorne,2016,03-04-2016,12,11,12,26-03-1992,Bel,Bri,Bahrain Grand Prix,Bah,8774,0,0,0,1,0.9047619047619048,0.5914786967418546,0,1
Renault,Kevin Magnussen,2016,03-04-2016,22,11,19,05-10-1992,Dan,Fre,Bahrain Grand Prix,Bah,8581,0,0,0,1,0.9523809523809523,0.5301507537688442,1,1
Alfa Romeo,Marcus Ericsson,2016,03-04-2016,17,11,17,02-09-1990,Swe,Swi,Bahrain Grand Prix,Bah,9345,0,0,0,1,0.875,0.42713567839195976,0,1
Manor Marussia,Pascal Wehrlein,2016,03-04-2016,16,11,16,18-10-1994,Ger,Bri,Bahrain Grand Prix,Bah,7838,0,0,0,1,0.8461538461538461,0.12121212121212122,0,0
Alfa Romeo,Felipe Nasr,2016,03-04-2016,21,11,22,21-08-1992,Bra,Swi,Bahrain Grand Prix,Bah,8626,0,0,0,1,0.925,0.42713567839195976,0,1
Racing Point,Nico Hülkenberg,2016,03-04-2016,8,11,8,19-08-1987,Ger,Ind,Bahrain Grand Prix,Bah,10455,0,0,0,1,0.898876404494382,0.6084788029925188,0,1
Racing Point,Sergio Pérez,2016,03-04-2016,18,11,18,26-01-1990,Mex,Ind,Bahrain Grand Prix,Bah,9564,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Manor Marussia,Rio Haryanto,2016,03-04-2016,20,11,21,22-01-1993,Ind,Bri,Bahrain Grand Prix,Bah,8472,0,0,0,1,0.8333333333333334,0.12121212121212122,0,0
AlphaTauri,Carlos Sainz,2016,03-04-2016,11,31,11,01-09-1994,Spa,Ita,Bahrain Grand Prix,Bah,7885,0,0,1,0,0.9038461538461539,0.4547738693467337,1,1
Haas F1 Team,Esteban Gutiérrez,2016,03-04-2016,13,31,13,05-08-1991,Mex,Ame,Bahrain Grand Prix,Bah,9008,0,0,1,0,0.847457627118644,0.34302325581395354,0,1
McLaren,Jenson Button,2016,03-04-2016,14,131,14,19-01-1980,Bri,Bri,Bahrain Grand Prix,Bah,13224,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Ferrari,Sebastian Vettel,2016,03-04-2016,3,5,3,03-07-1987,Ger,Ita,Bahrain Grand Prix,Bah,10502,0,0,0,1,0.955,0.8980099502487562,1,1
Renault,Jolyon Palmer,2016,03-04-2016,19,9,20,20-01-1991,Bri,Fre,Bahrain Grand Prix,Bah,9205,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2016,17-04-2016,1,1,1,27-06-1985,Ger,Ger,Chinese Grand Prix,Chi,11252,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Ferrari,Sebastian Vettel,2016,17-04-2016,4,1,4,03-07-1987,Ger,Ita,Chinese Grand Prix,Chi,10516,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniil Kvyat,2016,17-04-2016,6,1,6,26-04-1994,Rus,Aus,Chinese Grand Prix,Chi,8027,0,0,0,0,0.9175257731958762,0.825,1,1
Red Bull,Daniel Ricciardo,2016,17-04-2016,2,1,2,01-07-1989,Aus,Aus,Chinese Grand Prix,Chi,9787,0,0,0,0,0.9421965317919075,0.825,1,1
Ferrari,Kimi Räikkönen,2016,17-04-2016,3,1,3,17-10-1979,Fin,Ita,Chinese Grand Prix,Chi,13332,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Williams,Felipe Massa,2016,17-04-2016,10,1,11,25-04-1981,Bra,Bri,Chinese Grand Prix,Chi,12776,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Mercedes,Lewis Hamilton,2016,17-04-2016,22,1,22,07-01-1985,Bri,Ger,Chinese Grand Prix,Chi,11423,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
AlphaTauri,Max Verstappen,2016,17-04-2016,9,1,9,30-09-1997,Dut,Ita,Chinese Grand Prix,Chi,6774,0,0,0,0,0.9142857142857143,0.4547738693467337,1,1
AlphaTauri,Carlos Sainz,2016,17-04-2016,8,1,8,01-09-1994,Spa,Ita,Chinese Grand Prix,Chi,7899,0,0,0,0,0.9038461538461539,0.4547738693467337,1,1
Williams,Valtteri Bottas,2016,17-04-2016,5,1,5,28-08-1989,Fin,Bri,Chinese Grand Prix,Chi,9729,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Racing Point,Sergio Pérez,2016,17-04-2016,7,1,7,26-01-1990,Mex,Ind,Chinese Grand Prix,Chi,9578,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
McLaren,Fernando Alonso,2016,17-04-2016,11,1,12,29-07-1981,Spa,Bri,Chinese Grand Prix,Chi,12681,0,0,0,0,0.9248554913294798,0.5914786967418546,0,1
McLaren,Jenson Button,2016,17-04-2016,12,1,13,19-01-1980,Bri,Bri,Chinese Grand Prix,Chi,13238,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Haas F1 Team,Esteban Gutiérrez,2016,17-04-2016,18,11,18,05-08-1991,Mex,Ame,Chinese Grand Prix,Chi,9022,0,0,0,1,0.847457627118644,0.34302325581395354,0,1
Racing Point,Nico Hülkenberg,2016,17-04-2016,13,11,10,19-08-1987,Ger,Ind,Chinese Grand Prix,Chi,10469,0,0,0,1,0.898876404494382,0.6084788029925188,0,1
Alfa Romeo,Marcus Ericsson,2016,17-04-2016,15,11,15,02-09-1990,Swe,Swi,Chinese Grand Prix,Chi,9359,0,0,0,1,0.875,0.42713567839195976,0,1
Renault,Kevin Magnussen,2016,17-04-2016,17,11,17,05-10-1992,Dan,Fre,Chinese Grand Prix,Chi,8595,0,0,0,1,0.9523809523809523,0.5301507537688442,1,1
Manor Marussia,Pascal Wehrlein,2016,17-04-2016,21,11,21,18-10-1994,Ger,Bri,Chinese Grand Prix,Chi,7852,0,0,0,1,0.8461538461538461,0.12121212121212122,0,0
Haas F1 Team,Romain Grosjean,2016,17-04-2016,14,11,14,17-04-1986,Fre,Ame,Chinese Grand Prix,Chi,10958,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Alfa Romeo,Felipe Nasr,2016,17-04-2016,16,11,16,21-08-1992,Bra,Swi,Chinese Grand Prix,Chi,8640,0,0,0,1,0.925,0.42713567839195976,0,1
Manor Marussia,Rio Haryanto,2016,17-04-2016,20,11,20,22-01-1993,Ind,Bri,Chinese Grand Prix,Chi,8486,0,0,0,1,0.8333333333333334,0.12121212121212122,0,0
Renault,Jolyon Palmer,2016,17-04-2016,19,11,19,20-01-1991,Bri,Fre,Chinese Grand Prix,Chi,9219,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2016,01-05-2016,1,1,1,27-06-1985,Ger,Ger,Russian Grand Prix,Rus,11266,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2016,01-05-2016,10,1,10,07-01-1985,Bri,Ger,Russian Grand Prix,Rus,11437,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Ferrari,Kimi Räikkönen,2016,01-05-2016,3,1,4,17-10-1979,Fin,Ita,Russian Grand Prix,Rus,13346,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Williams,Valtteri Bottas,2016,01-05-2016,2,1,3,28-08-1989,Fin,Bri,Russian Grand Prix,Rus,9743,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Williams,Felipe Massa,2016,01-05-2016,4,1,5,25-04-1981,Bra,Bri,Russian Grand Prix,Rus,12790,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
McLaren,Fernando Alonso,2016,01-05-2016,14,11,14,29-07-1981,Spa,Bri,Russian Grand Prix,Rus,12695,0,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Renault,Kevin Magnussen,2016,01-05-2016,17,11,17,05-10-1992,Dan,Fre,Russian Grand Prix,Rus,8609,0,0,0,1,0.9523809523809523,0.5301507537688442,1,1
Haas F1 Team,Romain Grosjean,2016,01-05-2016,15,11,15,17-04-1986,Fre,Ame,Russian Grand Prix,Rus,10972,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
Racing Point,Sergio Pérez,2016,01-05-2016,6,11,7,26-01-1990,Mex,Ind,Russian Grand Prix,Rus,9592,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
McLaren,Jenson Button,2016,01-05-2016,12,11,12,19-01-1980,Bri,Bri,Russian Grand Prix,Rus,13252,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Daniel Ricciardo,2016,01-05-2016,5,11,6,01-07-1989,Aus,Aus,Russian Grand Prix,Rus,9801,0,0,0,1,0.9421965317919075,0.825,1,1
AlphaTauri,Carlos Sainz,2016,01-05-2016,11,11,11,01-09-1994,Spa,Ita,Russian Grand Prix,Rus,7913,0,0,0,1,0.9038461538461539,0.4547738693467337,1,1
Renault,Jolyon Palmer,2016,01-05-2016,18,11,18,20-01-1991,Bri,Fre,Russian Grand Prix,Rus,9233,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Alfa Romeo,Marcus Ericsson,2016,01-05-2016,22,11,22,02-09-1990,Swe,Swi,Russian Grand Prix,Rus,9373,0,0,0,1,0.875,0.42713567839195976,0,1
Red Bull,Daniil Kvyat,2016,01-05-2016,8,11,8,26-04-1994,Rus,Aus,Russian Grand Prix,Rus,8041,1,0,0,1,0.9175257731958762,0.825,1,1
Alfa Romeo,Felipe Nasr,2016,01-05-2016,19,11,19,21-08-1992,Bra,Swi,Russian Grand Prix,Rus,8654,0,0,0,1,0.925,0.42713567839195976,0,1
Haas F1 Team,Esteban Gutiérrez,2016,01-05-2016,16,11,16,05-08-1991,Mex,Ame,Russian Grand Prix,Rus,9036,0,0,0,1,0.847457627118644,0.34302325581395354,0,1
Manor Marussia,Pascal Wehrlein,2016,01-05-2016,20,12,20,18-10-1994,Ger,Bri,Russian Grand Prix,Rus,7866,0,0,0,1,0.8461538461538461,0.12121212121212122,0,0
AlphaTauri,Max Verstappen,2016,01-05-2016,9,131,9,30-09-1997,Dut,Ita,Russian Grand Prix,Rus,6788,0,0,0,1,0.9142857142857143,0.4547738693467337,1,1
Ferrari,Sebastian Vettel,2016,01-05-2016,7,4,2,03-07-1987,Ger,Ita,Russian Grand Prix,Rus,10530,0,0,1,0,0.955,0.8980099502487562,1,1
Racing Point,Nico Hülkenberg,2016,01-05-2016,13,4,13,19-08-1987,Ger,Ind,Russian Grand Prix,Rus,10483,0,0,1,0,0.898876404494382,0.6084788029925188,0,1
Manor Marussia,Rio Haryanto,2016,01-05-2016,21,4,21,22-01-1993,Ind,Bri,Russian Grand Prix,Rus,8500,0,0,1,0,0.8333333333333334,0.12121212121212122,0,0
Red Bull,Max Verstappen,2016,15-05-2016,4,1,4,30-09-1997,Dut,Aus,Spanish Grand Prix,Spa,6802,0,0,0,0,0.9142857142857143,0.825,1,1
Ferrari,Kimi Räikkönen,2016,15-05-2016,5,1,5,17-10-1979,Fin,Ita,Spanish Grand Prix,Spa,13360,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Ferrari,Sebastian Vettel,2016,15-05-2016,6,1,6,03-07-1987,Ger,Ita,Spanish Grand Prix,Spa,10544,0,0,0,0,0.955,0.8980099502487562,1,1
Red Bull,Daniel Ricciardo,2016,15-05-2016,3,1,3,01-07-1989,Aus,Aus,Spanish Grand Prix,Spa,9815,0,0,0,0,0.9421965317919075,0.825,1,1
Williams,Valtteri Bottas,2016,15-05-2016,7,1,7,28-08-1989,Fin,Bri,Spanish Grand Prix,Spa,9757,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
AlphaTauri,Carlos Sainz,2016,15-05-2016,8,1,8,01-09-1994,Spa,Ita,Spanish Grand Prix,Spa,7927,1,0,0,0,0.9038461538461539,0.4547738693467337,1,1
Racing Point,Sergio Pérez,2016,15-05-2016,9,1,9,26-01-1990,Mex,Ind,Spanish Grand Prix,Spa,9606,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Williams,Felipe Massa,2016,15-05-2016,18,1,18,25-04-1981,Bra,Bri,Spanish Grand Prix,Spa,12804,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
McLaren,Jenson Button,2016,15-05-2016,12,11,12,19-01-1980,Bri,Bri,Spanish Grand Prix,Spa,13266,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
AlphaTauri,Daniil Kvyat,2016,15-05-2016,13,11,13,26-04-1994,Rus,Ita,Spanish Grand Prix,Spa,8055,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Haas F1 Team,Esteban Gutiérrez,2016,15-05-2016,16,11,16,05-08-1991,Mex,Ame,Spanish Grand Prix,Spa,9050,0,0,0,1,0.847457627118644,0.34302325581395354,0,1
Alfa Romeo,Marcus Ericsson,2016,15-05-2016,19,11,19,02-09-1990,Swe,Swi,Spanish Grand Prix,Spa,9387,0,0,0,1,0.875,0.42713567839195976,0,1
Renault,Jolyon Palmer,2016,15-05-2016,17,11,17,20-01-1991,Bri,Fre,Spanish Grand Prix,Spa,9247,0,0,0,1,0.8571428571428572,0.5301507537688442,0,1
Renault,Kevin Magnussen,2016,15-05-2016,15,11,15,05-10-1992,Dan,Fre,Spanish Grand Prix,Spa,8623,0,0,0,1,0.9523809523809523,0.5301507537688442,1,1
Alfa Romeo,Felipe Nasr,2016,15-05-2016,20,11,20,21-08-1992,Bra,Swi,Spanish Grand Prix,Spa,8668,0,0,0,1,0.925,0.42713567839195976,0,1
Manor Marussia,Pascal Wehrlein,2016,15-05-2016,21,11,21,18-10-1994,Ger,Bri,Spanish Grand Prix,Spa,7880,0,0,0,1,0.8461538461538461,0.12121212121212122,0,0
Manor Marussia,Rio Haryanto,2016,15-05-2016,22,11,22,22-01-1993,Ind,Bri,Spanish Grand Prix,Spa,8514,0,0,0,1,0.8333333333333334,0.12121212121212122,0,0
Haas F1 Team,Romain Grosjean,2016,15-05-2016,14,5,14,17-04-1986,Fre,Ame,Spanish Grand Prix,Spa,10986,0,0,0,1,0.8518518518518519,0.34302325581395354,1,1
McLaren,Fernando Alonso,2016,15-05-2016,10,5,10,29-07-1981,Spa,Bri,Spanish Grand Prix,Spa,12709,1,0,0,1,0.9248554913294798,0.5914786967418546,0,1
Racing Point,Nico Hülkenberg,2016,15-05-2016,11,5,11,19-08-1987,Ger,Ind,Spanish Grand Prix,Spa,10497,0,0,0,1,0.898876404494382,0.6084788029925188,0,1
Mercedes,Lewis Hamilton,2016,15-05-2016,1,4,1,07-01-1985,Bri,Ger,Spanish Grand Prix,Spa,11451,0,0,1,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Nico Rosberg,2016,15-05-2016,2,4,2,27-06-1985,Ger,Ger,Spanish Grand Prix,Spa,11280,0,0,1,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2016,29-05-2016,3,1,3,07-01-1985,Bri,Ger,Monaco Grand Prix,Mon,11465,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Daniel Ricciardo,2016,29-05-2016,1,1,1,01-07-1989,Aus,Aus,Monaco Grand Prix,Mon,9829,0,0,0,0,0.9421965317919075,0.825,1,1
Racing Point,Sergio Pérez,2016,29-05-2016,7,1,8,26-01-1990,Mex,Ind,Monaco Grand Prix,Mon,9620,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
Ferrari,Sebastian Vettel,2016,29-05-2016,4,1,4,03-07-1987,Ger,Ita,Monaco Grand Prix,Mon,10558,0,0,0,0,0.955,0.8980099502487562,1,1
McLaren,Fernando Alonso,2016,29-05-2016,9,1,10,29-07-1981,Spa,Bri,Monaco Grand Prix,Mon,12723,0,0,0,0,0.9248554913294798,0.5914786967418546,0,1
