constructor,driver,year,date,quali_pos,status_id,position,dob,driver_nationality,constructor_nationality,GP_name,country,age_at_gp_in_days,driver_home,constructor_home,driver_dnf,constructor_dnf,driver_confidence,constructor_reliability,active_driver,active_constructor
Alfa Romeo,Adrian Sutil,2014,2014-04-06,22,4,18,1983-01-11,Ger,Swi,Bahrain Grand Prix,Bah,11408,0,0,1,0,0.868421052631579,0.42713567839195976,0,1
Mercedes,Lewis Hamilton,2014,2014-04-20,1,1,1,1985-01-07,Bri,Ger,Chinese Grand Prix,Chi,10695,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Nico Rosberg,2014,2014-04-20,4,1,4,1985-06-27,Ger,Ger,Chinese Grand Prix,Chi,10524,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Ferrari,Fernando Alonso,2014,2014-04-20,5,1,5,1981-07-29,Spa,Ita,Chinese Grand Prix,Chi,11953,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Daniel Ricciardo,2014,2014-04-20,2,1,2,1989-07-01,Aus,Aus,Chinese Grand Prix,Chi,9059,0,0,0,0,0.9421965317919075,0.825,1,1
Red Bull,Sebastian Vettel,2014,2014-04-20,3,1,3,1987-07-03,Ger,Aus,Chinese Grand Prix,Chi,9788,0,0,0,0,0.955,0.825,1,1
Racing Point,Nico Hülkenberg,2014,2014-04-20,8,1,8,1987-08-19,Ger,Ind,Chinese Grand Prix,Chi,9741,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
Williams,Valtteri Bottas,2014,2014-04-20,7,1,7,1989-08-28,Fin,Bri,Chinese Grand Prix,Chi,9001,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Ferrari,Kimi Räikkönen,2014,2014-04-20,11,1,11,1979-10-17,Fin,Ita,Chinese Grand Prix,Chi,12604,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2014,2014-04-20,16,1,16,1990-01-26,Mex,Ind,Chinese Grand Prix,Chi,8850,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
AlphaTauri,Daniil Kvyat,2014,2014-04-20,13,11,13,1994-04-26,Rus,Ita,Chinese Grand Prix,Chi,7299,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
McLaren,Jenson Button,2014,2014-04-20,12,11,12,1980-01-19,Bri,Bri,Chinese Grand Prix,Chi,12510,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
AlphaTauri,Jean-Éric Vergne,2014,2014-04-20,9,11,9,1990-04-25,Fre,Ita,Chinese Grand Prix,Chi,8761,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
McLaren,Kevin Magnussen,2014,2014-04-20,15,11,15,1992-10-05,Dan,Bri,Chinese Grand Prix,Chi,7867,0,0,0,1,0.9523809523809523,0.5914786967418546,1,1
Renault,Pastor Maldonado,2014,2014-04-20,22,11,22,1985-03-09,Ven,Bri,Chinese Grand Prix,Chi,10634,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Williams,Felipe Massa,2014,2014-04-20,6,11,6,1981-04-25,Bra,Bri,Chinese Grand Prix,Chi,12048,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Alfa Romeo,Esteban Gutiérrez,2014,2014-04-20,17,11,17,1991-08-05,Mex,Swi,Chinese Grand Prix,Chi,8294,0,0,0,1,0.847457627118644,0.42713567839195976,0,1
Marussia,Jules Bianchi,2014,2014-04-20,19,11,19,1989-08-03,Fre,Rus,Chinese Grand Prix,Chi,9026,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
Caterham,Kamui Kobayashi,2014,2014-04-20,18,11,18,1986-09-13,Jap,Mal,Chinese Grand Prix,Chi,10081,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-04-20,21,12,21,1991-04-21,Bri,Rus,Chinese Grand Prix,Chi,8400,0,0,0,1,0.9428571428571428,0.16666666666666663,0,0
Caterham,Marcus Ericsson,2014,2014-04-20,20,12,20,1990-09-02,Swe,Mal,Chinese Grand Prix,Chi,8631,0,0,0,1,0.875,0.1785714285714286,0,0
Renault,Romain Grosjean,2014,2014-04-20,10,6,10,1986-04-17,Fre,Bri,Chinese Grand Prix,Chi,10230,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
Alfa Romeo,Adrian Sutil,2014,2014-04-20,14,5,14,1983-01-11,Ger,Swi,Chinese Grand Prix,Chi,11422,0,0,0,1,0.868421052631579,0.42713567839195976,0,1
Mercedes,Lewis Hamilton,2014,2014-05-11,1,1,1,1985-01-07,Bri,Ger,Spanish Grand Prix,Spa,10716,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Mercedes,Nico Rosberg,2014,2014-05-11,2,1,2,1985-06-27,Ger,Ger,Spanish Grand Prix,Spa,10545,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Red Bull,Daniel Ricciardo,2014,2014-05-11,3,1,3,1989-07-01,Aus,Aus,Spanish Grand Prix,Spa,9080,0,0,0,0,0.9421965317919075,0.825,1,1
Red Bull,Sebastian Vettel,2014,2014-05-11,15,1,10,1987-07-03,Ger,Aus,Spanish Grand Prix,Spa,9809,0,0,0,0,0.955,0.825,1,1
Williams,Valtteri Bottas,2014,2014-05-11,4,1,4,1989-08-28,Fin,Bri,Spanish Grand Prix,Spa,9022,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Ferrari,Fernando Alonso,2014,2014-05-11,7,1,7,1981-07-29,Spa,Ita,Spanish Grand Prix,Spa,11974,1,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Ferrari,Kimi Räikkönen,2014,2014-05-11,6,11,6,1979-10-17,Fin,Ita,Spanish Grand Prix,Spa,12625,0,0,0,1,0.9440993788819876,0.8980099502487562,1,1
Renault,Romain Grosjean,2014,2014-05-11,5,11,5,1986-04-17,Fre,Bri,Spanish Grand Prix,Spa,10251,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
Racing Point,Sergio Pérez,2014,2014-05-11,11,11,12,1990-01-26,Mex,Ind,Spanish Grand Prix,Spa,8871,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Racing Point,Nico Hülkenberg,2014,2014-05-11,10,11,11,1987-08-19,Ger,Ind,Spanish Grand Prix,Spa,9762,0,0,0,1,0.898876404494382,0.6084788029925188,0,1
McLaren,Jenson Button,2014,2014-05-11,8,11,8,1980-01-19,Bri,Bri,Spanish Grand Prix,Spa,12531,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
McLaren,Kevin Magnussen,2014,2014-05-11,14,11,15,1992-10-05,Dan,Bri,Spanish Grand Prix,Spa,7888,0,0,0,1,0.9523809523809523,0.5914786967418546,1,1
Williams,Felipe Massa,2014,2014-05-11,9,11,9,1981-04-25,Bra,Bri,Spanish Grand Prix,Spa,12069,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
AlphaTauri,Daniil Kvyat,2014,2014-05-11,12,11,13,1994-04-26,Rus,Ita,Spanish Grand Prix,Spa,7320,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Renault,Pastor Maldonado,2014,2014-05-11,22,11,22,1985-03-09,Ven,Bri,Spanish Grand Prix,Spa,10655,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Alfa Romeo,Esteban Gutiérrez,2014,2014-05-11,13,11,14,1991-08-05,Mex,Swi,Spanish Grand Prix,Spa,8315,0,0,0,1,0.847457627118644,0.42713567839195976,0,1
Alfa Romeo,Adrian Sutil,2014,2014-05-11,16,11,17,1983-01-11,Ger,Swi,Spanish Grand Prix,Spa,11443,0,0,0,1,0.868421052631579,0.42713567839195976,0,1
Marussia,Jules Bianchi,2014,2014-05-11,18,12,19,1989-08-03,Fre,Rus,Spanish Grand Prix,Spa,9047,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
Marussia,Max Chilton,2014,2014-05-11,17,12,18,1991-04-21,Bri,Rus,Spanish Grand Prix,Spa,8421,0,0,0,1,0.9428571428571428,0.16666666666666663,0,0
Caterham,Marcus Ericsson,2014,2014-05-11,19,12,20,1990-09-02,Swe,Mal,Spanish Grand Prix,Spa,8652,0,0,0,1,0.875,0.1785714285714286,0,0
Caterham,Kamui Kobayashi,2014,2014-05-11,20,23,21,1986-09-13,Jap,Mal,Spanish Grand Prix,Spa,10102,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
AlphaTauri,Jean-Éric Vergne,2014,2014-05-11,21,43,16,1990-04-25,Fre,Ita,Spanish Grand Prix,Spa,8782,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
Mercedes,Nico Rosberg,2014,2014-05-25,1,1,1,1985-06-27,Ger,Ger,Monaco Grand Prix,Mon,10559,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2014,2014-05-25,2,1,2,1985-01-07,Bri,Ger,Monaco Grand Prix,Mon,10730,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Daniel Ricciardo,2014,2014-05-25,3,1,3,1989-07-01,Aus,Aus,Monaco Grand Prix,Mon,9094,0,0,0,0,0.9421965317919075,0.825,1,1
Ferrari,Fernando Alonso,2014,2014-05-25,5,1,5,1981-07-29,Spa,Ita,Monaco Grand Prix,Mon,11988,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Racing Point,Nico Hülkenberg,2014,2014-05-25,11,11,11,1987-08-19,Ger,Ind,Monaco Grand Prix,Mon,9776,0,0,0,1,0.898876404494382,0.6084788029925188,0,1
McLaren,Jenson Button,2014,2014-05-25,12,11,12,1980-01-19,Bri,Bri,Monaco Grand Prix,Mon,12545,0,0,0,1,0.9407407407407408,0.5914786967418546,0,1
Williams,Felipe Massa,2014,2014-05-25,16,11,16,1981-04-25,Bra,Bri,Monaco Grand Prix,Mon,12083,0,0,0,1,0.9161290322580645,0.4962593516209476,0,1
Renault,Romain Grosjean,2014,2014-05-25,14,11,14,1986-04-17,Fre,Bri,Monaco Grand Prix,Mon,10265,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
Marussia,Jules Bianchi,2014,2014-05-25,21,11,19,1989-08-03,Fre,Rus,Monaco Grand Prix,Mon,9061,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
McLaren,Kevin Magnussen,2014,2014-05-25,8,11,8,1992-10-05,Dan,Bri,Monaco Grand Prix,Mon,7902,0,0,0,1,0.9523809523809523,0.5914786967418546,1,1
Caterham,Marcus Ericsson,2014,2014-05-25,22,11,22,1990-09-02,Swe,Mal,Monaco Grand Prix,Mon,8666,0,0,0,1,0.875,0.1785714285714286,0,0
Ferrari,Kimi Räikkönen,2014,2014-05-25,6,11,6,1979-10-17,Fin,Ita,Monaco Grand Prix,Mon,12639,0,0,0,1,0.9440993788819876,0.8980099502487562,1,1
Caterham,Kamui Kobayashi,2014,2014-05-25,20,12,21,1986-09-13,Jap,Mal,Monaco Grand Prix,Mon,10116,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-05-25,19,13,20,1991-04-21,Bri,Rus,Monaco Grand Prix,Mon,8435,0,0,0,1,0.9428571428571428,0.16666666666666663,0,0
Alfa Romeo,Esteban Gutiérrez,2014,2014-05-25,17,3,17,1991-08-05,Mex,Swi,Monaco Grand Prix,Mon,8329,0,0,1,0,0.847457627118644,0.42713567839195976,0,1
Williams,Valtteri Bottas,2014,2014-05-25,13,5,13,1989-08-28,Fin,Bri,Monaco Grand Prix,Mon,9036,0,0,0,1,0.965034965034965,0.4962593516209476,1,1
AlphaTauri,Jean-Éric Vergne,2014,2014-05-25,7,5,7,1990-04-25,Fre,Ita,Monaco Grand Prix,Mon,8796,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
Alfa Romeo,Adrian Sutil,2014,2014-05-25,18,3,18,1983-01-11,Ger,Swi,Monaco Grand Prix,Mon,11457,0,0,1,0,0.868421052631579,0.42713567839195976,0,1
AlphaTauri,Daniil Kvyat,2014,2014-05-25,9,26,9,1994-04-26,Rus,Ita,Monaco Grand Prix,Mon,7334,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Red Bull,Sebastian Vettel,2014,2014-05-25,4,101,4,1987-07-03,Ger,Aus,Monaco Grand Prix,Mon,9823,0,0,0,1,0.955,0.825,1,1
Racing Point,Sergio Pérez,2014,2014-05-25,10,4,10,1990-01-26,Mex,Ind,Monaco Grand Prix,Mon,8885,0,0,1,0,0.9333333333333333,0.6084788029925188,1,1
Renault,Pastor Maldonado,2014,2014-05-25,15,54,15,1985-03-09,Ven,Bri,Monaco Grand Prix,Mon,10669,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Red Bull,Daniel Ricciardo,2014,2014-06-08,6,1,6,1989-07-01,Aus,Aus,Canadian Grand Prix,Can,9108,0,0,0,0,0.9421965317919075,0.825,1,1
Mercedes,Nico Rosberg,2014,2014-06-08,1,1,1,1985-06-27,Ger,Ger,Canadian Grand Prix,Can,10573,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Red Bull,Sebastian Vettel,2014,2014-06-08,3,1,3,1987-07-03,Ger,Aus,Canadian Grand Prix,Can,9837,0,0,0,0,0.955,0.825,1,1
McLaren,Jenson Button,2014,2014-06-08,9,1,9,1980-01-19,Bri,Bri,Canadian Grand Prix,Can,12559,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Racing Point,Nico Hülkenberg,2014,2014-06-08,11,1,11,1987-08-19,Ger,Ind,Canadian Grand Prix,Can,9790,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
Ferrari,Fernando Alonso,2014,2014-06-08,7,1,7,1981-07-29,Spa,Ita,Canadian Grand Prix,Can,12002,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Williams,Valtteri Bottas,2014,2014-06-08,4,1,4,1989-08-28,Fin,Bri,Canadian Grand Prix,Can,9050,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
AlphaTauri,Jean-Éric Vergne,2014,2014-06-08,8,1,8,1990-04-25,Fre,Ita,Canadian Grand Prix,Can,8810,0,0,0,0,0.9137931034482758,0.4547738693467337,0,1
McLaren,Kevin Magnussen,2014,2014-06-08,12,1,12,1992-10-05,Dan,Bri,Canadian Grand Prix,Can,7916,0,0,0,0,0.9523809523809523,0.5914786967418546,1,1
Ferrari,Kimi Räikkönen,2014,2014-06-08,10,1,10,1979-10-17,Fin,Ita,Canadian Grand Prix,Can,12653,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
Racing Point,Sergio Pérez,2014,2014-06-08,13,4,13,1990-01-26,Mex,Ind,Canadian Grand Prix,Can,8899,0,0,1,0,0.9333333333333333,0.6084788029925188,1,1
Williams,Felipe Massa,2014,2014-06-08,5,4,5,1981-04-25,Bra,Bri,Canadian Grand Prix,Can,12097,0,0,1,0,0.9161290322580645,0.4962593516209476,0,1
Alfa Romeo,Adrian Sutil,2014,2014-06-08,16,11,16,1983-01-11,Ger,Swi,Canadian Grand Prix,Can,11471,0,0,0,1,0.868421052631579,0.42713567839195976,0,1
Alfa Romeo,Esteban Gutiérrez,2014,2014-06-08,22,132,22,1991-08-05,Mex,Swi,Canadian Grand Prix,Can,8343,0,0,0,1,0.847457627118644,0.42713567839195976,0,1
Renault,Romain Grosjean,2014,2014-06-08,14,65,14,1986-04-17,Fre,Bri,Canadian Grand Prix,Can,10279,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
AlphaTauri,Daniil Kvyat,2014,2014-06-08,15,79,15,1994-04-26,Rus,Ita,Canadian Grand Prix,Can,7348,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Mercedes,Lewis Hamilton,2014,2014-06-08,2,23,2,1985-01-07,Bri,Ger,Canadian Grand Prix,Can,10744,0,0,0,1,0.945273631840796,0.8778054862842892,1,1
Caterham,Kamui Kobayashi,2014,2014-06-08,21,22,20,1986-09-13,Jap,Mal,Canadian Grand Prix,Can,10130,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Renault,Pastor Maldonado,2014,2014-06-08,17,131,17,1985-03-09,Ven,Bri,Canadian Grand Prix,Can,10683,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Caterham,Marcus Ericsson,2014,2014-06-08,20,101,21,1990-09-02,Swe,Mal,Canadian Grand Prix,Can,8680,0,0,0,1,0.875,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-06-08,18,4,18,1991-04-21,Bri,Rus,Canadian Grand Prix,Can,8449,0,0,1,0,0.9428571428571428,0.16666666666666663,0,0
Marussia,Jules Bianchi,2014,2014-06-08,19,4,19,1989-08-03,Fre,Rus,Canadian Grand Prix,Can,9075,0,0,1,0,0.9117647058823529,0.16666666666666663,0,0
Mercedes,Nico Rosberg,2014,2014-06-22,3,1,3,1985-06-27,Ger,Ger,Austrian Grand Prix,Aus,10587,0,0,0,0,0.9485294117647058,0.8778054862842892,0,1
Mercedes,Lewis Hamilton,2014,2014-06-22,9,1,9,1985-01-07,Bri,Ger,Austrian Grand Prix,Aus,10758,0,0,0,0,0.945273631840796,0.8778054862842892,1,1
Williams,Valtteri Bottas,2014,2014-06-22,2,1,2,1989-08-28,Fin,Bri,Austrian Grand Prix,Aus,9064,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Williams,Felipe Massa,2014,2014-06-22,1,1,1,1981-04-25,Bra,Bri,Austrian Grand Prix,Aus,12111,0,0,0,0,0.9161290322580645,0.4962593516209476,0,1
Ferrari,Fernando Alonso,2014,2014-06-22,4,1,4,1981-07-29,Spa,Ita,Austrian Grand Prix,Aus,12016,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Racing Point,Sergio Pérez,2014,2014-06-22,15,1,11,1990-01-26,Mex,Ind,Austrian Grand Prix,Aus,8913,0,0,0,0,0.9333333333333333,0.6084788029925188,1,1
McLaren,Kevin Magnussen,2014,2014-06-22,6,1,6,1992-10-05,Dan,Bri,Austrian Grand Prix,Aus,7930,0,0,0,0,0.9523809523809523,0.5914786967418546,1,1
Red Bull,Daniel Ricciardo,2014,2014-06-22,5,1,5,1989-07-01,Aus,Aus,Austrian Grand Prix,Aus,9122,1,1,0,0,0.9421965317919075,0.825,1,1
Racing Point,Nico Hülkenberg,2014,2014-06-22,10,1,10,1987-08-19,Ger,Ind,Austrian Grand Prix,Aus,9804,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
Ferrari,Kimi Räikkönen,2014,2014-06-22,8,1,8,1979-10-17,Fin,Ita,Austrian Grand Prix,Aus,12667,0,0,0,0,0.9440993788819876,0.8980099502487562,1,1
McLaren,Jenson Button,2014,2014-06-22,11,1,12,1980-01-19,Bri,Bri,Austrian Grand Prix,Aus,12573,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
Renault,Pastor Maldonado,2014,2014-06-22,13,11,14,1985-03-09,Ven,Bri,Austrian Grand Prix,Aus,10697,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
Alfa Romeo,Adrian Sutil,2014,2014-06-22,16,11,17,1983-01-11,Ger,Swi,Austrian Grand Prix,Aus,11485,0,0,0,1,0.868421052631579,0.42713567839195976,0,1
Renault,Romain Grosjean,2014,2014-06-22,22,11,16,1986-04-17,Fre,Bri,Austrian Grand Prix,Aus,10293,0,0,0,1,0.8518518518518519,0.5301507537688442,1,1
Marussia,Jules Bianchi,2014,2014-06-22,18,12,19,1989-08-03,Fre,Rus,Austrian Grand Prix,Aus,9089,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
Caterham,Kamui Kobayashi,2014,2014-06-22,19,12,20,1986-09-13,Jap,Mal,Austrian Grand Prix,Aus,10144,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-06-22,21,12,21,1991-04-21,Bri,Rus,Austrian Grand Prix,Aus,8463,0,0,0,1,0.9428571428571428,0.16666666666666663,0,0
Caterham,Marcus Ericsson,2014,2014-06-22,20,12,22,1990-09-02,Swe,Mal,Austrian Grand Prix,Aus,8694,0,0,0,1,0.875,0.1785714285714286,0,0
Alfa Romeo,Esteban Gutiérrez,2014,2014-06-22,17,12,18,1991-08-05,Mex,Swi,Austrian Grand Prix,Aus,8357,0,0,0,1,0.847457627118644,0.42713567839195976,0,1
AlphaTauri,Jean-Éric Vergne,2014,2014-06-22,14,23,15,1990-04-25,Fre,Ita,Austrian Grand Prix,Aus,8824,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
Red Bull,Sebastian Vettel,2014,2014-06-22,12,10,13,1987-07-03,Ger,Aus,Austrian Grand Prix,Aus,9851,0,1,0,1,0.955,0.825,1,1
AlphaTauri,Daniil Kvyat,2014,2014-06-22,7,22,7,1994-04-26,Rus,Ita,Austrian Grand Prix,Aus,7362,0,0,0,1,0.9175257731958762,0.4547738693467337,1,1
Mercedes,Lewis Hamilton,2014,2014-07-06,6,1,6,1985-01-07,Bri,Ger,British Grand Prix,Bri,10772,1,0,0,0,0.945273631840796,0.8778054862842892,1,1
Williams,Valtteri Bottas,2014,2014-07-06,14,1,17,1989-08-28,Fin,Bri,British Grand Prix,Bri,9078,0,1,0,0,0.965034965034965,0.4962593516209476,1,1
Red Bull,Daniel Ricciardo,2014,2014-07-06,8,1,8,1989-07-01,Aus,Aus,British Grand Prix,Bri,9136,0,0,0,0,0.9421965317919075,0.825,1,1
McLaren,Jenson Button,2014,2014-07-06,3,1,3,1980-01-19,Bri,Bri,British Grand Prix,Bri,12587,1,1,0,0,0.9407407407407408,0.5914786967418546,0,1
Red Bull,Sebastian Vettel,2014,2014-07-06,2,1,2,1987-07-03,Ger,Aus,British Grand Prix,Bri,9865,0,0,0,0,0.955,0.825,1,1
Ferrari,Fernando Alonso,2014,2014-07-06,16,1,19,1981-07-29,Spa,Ita,British Grand Prix,Bri,12030,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
McLaren,Kevin Magnussen,2014,2014-07-06,5,1,5,1992-10-05,Dan,Bri,British Grand Prix,Bri,7944,0,1,0,0,0.9523809523809523,0.5914786967418546,1,1
Racing Point,Nico Hülkenberg,2014,2014-07-06,4,1,4,1987-08-19,Ger,Ind,British Grand Prix,Bri,9818,0,0,0,0,0.898876404494382,0.6084788029925188,0,1
AlphaTauri,Daniil Kvyat,2014,2014-07-06,9,1,9,1994-04-26,Rus,Ita,British Grand Prix,Bri,7376,0,0,0,0,0.9175257731958762,0.4547738693467337,1,1
AlphaTauri,Jean-Éric Vergne,2014,2014-07-06,10,11,10,1990-04-25,Fre,Ita,British Grand Prix,Bri,8838,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
Racing Point,Sergio Pérez,2014,2014-07-06,7,11,7,1990-01-26,Mex,Ind,British Grand Prix,Bri,8927,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Renault,Romain Grosjean,2014,2014-07-06,11,11,11,1986-04-17,Fre,Bri,British Grand Prix,Bri,10307,0,1,0,1,0.8518518518518519,0.5301507537688442,1,1
Alfa Romeo,Adrian Sutil,2014,2014-07-06,13,11,16,1983-01-11,Ger,Swi,British Grand Prix,Bri,11499,0,0,0,1,0.868421052631579,0.42713567839195976,0,1
Marussia,Jules Bianchi,2014,2014-07-06,12,11,12,1989-08-03,Fre,Rus,British Grand Prix,Bri,9103,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
Caterham,Kamui Kobayashi,2014,2014-07-06,22,12,22,1986-09-13,Jap,Mal,British Grand Prix,Bri,10158,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-07-06,17,12,13,1991-04-21,Bri,Rus,British Grand Prix,Bri,8477,1,0,0,1,0.9428571428571428,0.16666666666666663,0,0
Renault,Pastor Maldonado,2014,2014-07-06,20,13,15,1985-03-09,Ven,Bri,British Grand Prix,Bri,10711,0,1,0,1,0.8229166666666666,0.5301507537688442,0,1
Mercedes,Nico Rosberg,2014,2014-07-06,1,6,1,1985-06-27,Ger,Ger,British Grand Prix,Bri,10601,0,0,0,1,0.9485294117647058,0.8778054862842892,0,1
Caterham,Marcus Ericsson,2014,2014-07-06,21,22,21,1990-09-02,Swe,Mal,British Grand Prix,Bri,8708,0,0,0,1,0.875,0.1785714285714286,0,0
Alfa Romeo,Esteban Gutiérrez,2014,2014-07-06,19,4,14,1991-08-05,Mex,Swi,British Grand Prix,Bri,8371,0,0,1,0,0.847457627118644,0.42713567839195976,0,1
Williams,Felipe Massa,2014,2014-07-06,15,4,18,1981-04-25,Bra,Bri,British Grand Prix,Bri,12125,0,1,1,0,0.9161290322580645,0.4962593516209476,0,1
Ferrari,Kimi Räikkönen,2014,2014-07-06,18,4,20,1979-10-17,Fin,Ita,British Grand Prix,Bri,12681,0,0,1,0,0.9440993788819876,0.8980099502487562,1,1
Mercedes,Nico Rosberg,2014,2014-07-20,1,1,1,1985-06-27,Ger,Ger,German Grand Prix,Ger,10615,1,1,0,0,0.9485294117647058,0.8778054862842892,0,1
Williams,Valtteri Bottas,2014,2014-07-20,2,1,2,1989-08-28,Fin,Bri,German Grand Prix,Ger,9092,0,0,0,0,0.965034965034965,0.4962593516209476,1,1
Mercedes,Lewis Hamilton,2014,2014-07-20,20,1,16,1985-01-07,Bri,Ger,German Grand Prix,Ger,10786,0,1,0,0,0.945273631840796,0.8778054862842892,1,1
Red Bull,Sebastian Vettel,2014,2014-07-20,6,1,6,1987-07-03,Ger,Aus,German Grand Prix,Ger,9879,1,0,0,0,0.955,0.825,1,1
Ferrari,Fernando Alonso,2014,2014-07-20,7,1,7,1981-07-29,Spa,Ita,German Grand Prix,Ger,12044,0,0,0,0,0.9248554913294798,0.8980099502487562,0,1
Red Bull,Daniel Ricciardo,2014,2014-07-20,5,1,5,1989-07-01,Aus,Aus,German Grand Prix,Ger,9150,0,0,0,0,0.9421965317919075,0.825,1,1
Racing Point,Nico Hülkenberg,2014,2014-07-20,9,1,9,1987-08-19,Ger,Ind,German Grand Prix,Ger,9832,1,0,0,0,0.898876404494382,0.6084788029925188,0,1
McLaren,Jenson Button,2014,2014-07-20,11,1,11,1980-01-19,Bri,Bri,German Grand Prix,Ger,12601,0,0,0,0,0.9407407407407408,0.5914786967418546,0,1
McLaren,Kevin Magnussen,2014,2014-07-20,4,11,4,1992-10-05,Dan,Bri,German Grand Prix,Ger,7958,0,0,0,1,0.9523809523809523,0.5914786967418546,1,1
Racing Point,Sergio Pérez,2014,2014-07-20,10,11,10,1990-01-26,Mex,Ind,German Grand Prix,Ger,8941,0,0,0,1,0.9333333333333333,0.6084788029925188,1,1
Ferrari,Kimi Räikkönen,2014,2014-07-20,12,11,12,1979-10-17,Fin,Ita,German Grand Prix,Ger,12695,0,0,0,1,0.9440993788819876,0.8980099502487562,1,1
Renault,Pastor Maldonado,2014,2014-07-20,18,11,19,1985-03-09,Ven,Bri,German Grand Prix,Ger,10725,0,0,0,1,0.8229166666666666,0.5301507537688442,0,1
AlphaTauri,Jean-Éric Vergne,2014,2014-07-20,13,11,13,1990-04-25,Fre,Ita,German Grand Prix,Ger,8852,0,0,0,1,0.9137931034482758,0.4547738693467337,0,1
Alfa Romeo,Esteban Gutiérrez,2014,2014-07-20,16,11,14,1991-08-05,Mex,Swi,German Grand Prix,Ger,8385,0,0,0,1,0.847457627118644,0.42713567839195976,0,1
Marussia,Jules Bianchi,2014,2014-07-20,17,11,18,1989-08-03,Fre,Rus,German Grand Prix,Ger,9117,0,0,0,1,0.9117647058823529,0.16666666666666663,0,0
Caterham,Kamui Kobayashi,2014,2014-07-20,19,12,20,1986-09-13,Jap,Mal,German Grand Prix,Ger,10172,0,0,0,1,0.8356164383561644,0.1785714285714286,0,0
Marussia,Max Chilton,2014,2014-07-20,21,12,21,1991-04-21,Bri,Rus,German Grand Prix,Ger,8491,0,0,0,1,0.9428571428571428,0.16666666666666663,0,0
